Column,UDI,Count,Type,Description
0,eid,502641,Sequence,Encoded anonymised participant ID
1,21-0.0,500926,Categorical (single),Weight method Uses data-coding 100261 comprises 5 Integer-valued members in a simple list.
650,2110-0.0,501728,Categorical (single),Able to confide Uses data-coding 100501 comprises 8 Integer-valued members in a simple list.
651,2110-1.0,20339
652,2110-2.0,11037
653,2129-0.0,501726,Categorical (single),Answered sexual history questions Uses data-coding 100503 comprises 2 Integer-valued members in a simple list.
654,2129-1.0,20339
655,2129-2.0,11037
656,2139-0.0,455603,Integer,Age first had sexual intercourse Uses data-coding 100504 comprises 3 Integer-valued members in a simple list.
657,2139-1.0,18713
658,2139-2.0,10048
659,2149-0.0,451373,Integer,Lifetime number of sexual partners Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
660,2149-1.0,18503
661,2149-2.0,9947
662,2159-0.0,451373,Categorical (single),Ever had same-sex intercourse Uses data-coding 100352 comprises 3 Integer-valued members in a simple list.
663,2159-1.0,18503
664,2159-2.0,9947
665,2178-0.0,501722,Categorical (single),Overall health rating Uses data-coding 100508 comprises 6 Integer-valued members in a simple list.
666,2178-1.0,20339
667,2178-2.0,11037
668,2188-0.0,501722,Categorical (single),"Long-standing illness, disability or infirmity Uses data-coding 100349 comprises 4 Integer-valued members in a simple list."
669,2188-1.0,20339
670,2188-2.0,11037
671,2207-0.0,501722,Categorical (single),Wears glasses or contact lenses Uses data-coding 100352 comprises 3 Integer-valued members in a simple list.
672,2207-1.0,20339
673,2207-2.0,11037
674,2217-0.0,440063,Integer,Age started wearing glasses or contact lenses Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
675,2217-1.0,19121
676,2217-2.0,10347
677,2227-0.0,501721,Categorical (single),Other eye problems Uses data-coding 100352 comprises 3 Integer-valued members in a simple list.
678,2227-1.0,20339
679,2227-2.0,11037
680,2237-0.0,501721,Categorical (single),Plays computer games Uses data-coding 100639 comprises 4 Integer-valued members in a simple list.
681,2237-1.0,20339
682,2237-2.0,11037
683,2267-0.0,497945,Categorical (single),Use of sun/uv protection Uses data-coding 100536 comprises 7 Integer-valued members in a simple list.
684,2267-1.0,20339
685,2267-2.0,11037
686,2277-0.0,497945,Integer,Frequency of solarium/sunlamp use Uses data-coding 100537 comprises 3 Integer-valued members in a simple list.
687,2277-1.0,20339
688,2277-2.0,11037
689,2296-0.0,501721,Categorical (single),Falls in the last year Uses data-coding 100539 comprises 4 Integer-valued members in a simple list.
690,2296-1.0,20339
691,2296-2.0,11037
692,2306-0.0,501720,Categorical (single),Weight change compared with 1 year ago Uses data-coding 100540 comprises 5 Integer-valued members in a simple list.
693,2306-1.0,20339
694,2306-2.0,11037
695,2316-0.0,501719,Categorical (single),Wheeze or whistling in the chest in last year Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
696,2316-1.0,20339
697,2316-2.0,11037
698,2335-0.0,501717,Categorical (single),Chest pain or discomfort Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
699,2335-1.0,20339
700,2335-2.0,11037
701,2345-0.0,501716,Categorical (single),Ever had bowel cancer screening Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
702,2345-1.0,20339
703,2345-2.0,11037
704,2355-0.0,155555,Integer,Most recent bowel cancer screening Uses data-coding 100567 comprises 3 Integer-valued members in a simple list.
705,2355-1.0,12785
706,2355-2.0,6749
707,2365-0.0,228718,Categorical (single),Ever had prostate specific antigen (PSA) test Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
708,2365-1.0,9936
709,2365-2.0,5338
710,2375-0.0,226999,Categorical (single),Relative age of first facial hair Uses data-coding 100570 comprises 5 Integer-valued members in a simple list.
711,2375-1.0,9936
712,2375-2.0,5338
713,2385-0.0,226999,Categorical (single),Relative age voice broke Uses data-coding 100570 comprises 5 Integer-valued members in a simple list.
714,2385-1.0,9936
715,2385-2.0,5338
716,2395-0.0,226999,Categorical (single),Hair/balding pattern Uses data-coding 100572 comprises 6 Integer-valued members in a simple list.
717,2395-1.0,9936
718,2395-2.0,5338
719,2405-0.0,226999,Integer,Number of children fathered Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
720,2405-1.0,9936
721,2405-2.0,5338
722,2415-0.0,228717,Categorical (single),Had major operations Uses data-coding 100603 comprises 4 Integer-valued members in a simple list.
723,2415-1.0,9936
724,2415-2.0,5338
725,2443-0.0,501709,Categorical (single),Diabetes diagnosed by doctor Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
726,2443-1.0,20339
727,2443-2.0,11037
728,2453-0.0,501709,Categorical (single),Cancer diagnosed by doctor Uses data-coding 100603 comprises 4 Integer-valued members in a simple list.
729,2453-1.0,20339
730,2453-2.0,11037
731,2463-0.0,501709,Categorical (single),Fractured/broken bones in last 5 years Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
732,2463-1.0,20339
733,2463-2.0,11037
734,2473-0.0,501709,Categorical (single),Other serious medical condition/disability diagnosed by doctor Uses data-coding 100603 comprises 4 Integer-valued members in a simple list.
735,2473-1.0,20339
736,2473-2.0,11037
737,2492-0.0,501709,Categorical (single),Taking other prescription medications Uses data-coding 100603 comprises 4 Integer-valued members in a simple list.
738,2492-1.0,20339
739,2492-2.0,11037
740,2624-0.0,205484,Categorical (single),Frequency of heavy DIY in last 4 weeks Uses data-coding 100317 comprises 8 Integer-valued members in a simple list.
741,2624-1.0,8159
742,2624-2.0,5461
743,2634-0.0,205484,Categorical (single),Duration of heavy DIY Uses data-coding 100318 comprises 9 Integer-valued members in a simple list.
744,2634-1.0,8159
745,2634-2.0,5461
746,2644-0.0,137597,Categorical (single),"Light smokers, at least 100 smokes in lifetime Uses data-coding 100349 comprises 4 Integer-valued members in a simple list."
747,2644-1.0,5732
748,2644-2.0,3012
749,2654-0.0,259885,Categorical (single),Non-butter spread type details Uses data-coding 100389 comprises 9 Integer-valued members in a simple list.
750,2654-1.0,10359
751,2654-2.0,4368
752,2664-0.0,207136,Categorical (single),Reason for reducing amount of alcohol drunk Uses data-coding 100418 comprises 7 Integer-valued members in a simple list.
753,2664-1.0,8892
754,2664-2.0,4978
755,2674-0.0,272997,Categorical (single),Ever had breast cancer screening / mammogram Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
756,2674-1.0,10403
757,2674-2.0,5699
758,2684-0.0,217452,Integer,Years since last breast cancer screening / mammogram Uses data-coding 100567 comprises 3 Integer-valued members in a simple list.
759,2684-1.0,9575
760,2684-2.0,5406
761,2694-0.0,272997,Categorical (single),Ever had cervical smear test Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
762,2694-1.0,10403
763,2694-2.0,5699
764,2704-0.0,265865,Integer,Years since last cervical smear test Uses data-coding 100569 comprises 3 Integer-valued members in a simple list.
765,2704-1.0,10154
766,2704-2.0,5584
767,2714-0.0,272997,Integer,Age when periods started (menarche) Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
768,2714-1.0,10403
769,2714-2.0,5699
770,2724-0.0,272997,Categorical (single),Had menopause Uses data-coding 100579 comprises 5 Integer-valued members in a simple list.
771,2724-1.0,10403
772,2724-2.0,5699
773,2734-0.0,272995,Integer,Number of live births Uses data-coding 100584 comprises 1 Integer-valued members in a simple list.
774,2734-1.0,10403
775,2734-2.0,5699
776,2744-0.0,221508,Integer,Birth weight of first child Uses data-coding 100585 comprises 3 Integer-valued members in a simple list.
777,2744-1.0,8263
778,2744-2.0,4509
779,2754-0.0,185031,Integer,Age at first live birth Uses data-coding 100586 comprises 2 Integer-valued members in a simple list.
780,2754-1.0,6957
781,2754-2.0,3772
782,2764-0.0,185031,Integer,Age at last live birth Uses data-coding 100586 comprises 2 Integer-valued members in a simple list.
783,2764-1.0,6957
784,2764-2.0,3772
785,2774-0.0,272994,Categorical (single),"Ever had stillbirth, spontaneous miscarriage or termination Uses data-coding 100349 comprises 4 Integer-valued members in a simple list."
786,2774-1.0,10403
787,2774-2.0,5699
788,2784-0.0,272994,Categorical (single),Ever taken oral contraceptive pill Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
789,2784-1.0,10403
790,2784-2.0,5699
791,2794-0.0,220505,Integer,Age started oral contraceptive pill Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
792,2794-1.0,8461
793,2794-2.0,4839
794,2804-0.0,220169,Integer,Age when last used oral contraceptive pill Uses data-coding 100595 comprises 3 Integer-valued members in a simple list.
795,2804-1.0,8443
796,2804-2.0,4823
797,2814-0.0,272994,Categorical (single),Ever used hormone-replacement therapy (HRT) Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
798,2814-1.0,10403
799,2814-2.0,5699
800,2824-0.0,51062,Integer,Age at hysterectomy Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
801,2824-1.0,2101
802,2824-2.0,1106
803,2834-0.0,272994,Categorical (single),Bilateral oophorectomy (both ovaries removed) Uses data-coding 100599 comprises 4 Integer-valued members in a simple list.
804,2834-1.0,10403
805,2834-2.0,5699
806,2844-0.0,272994,Categorical (single),Had other major operations Uses data-coding 100603 comprises 4 Integer-valued members in a simple list.
807,2844-1.0,10403
808,2844-2.0,5699
809,2867-0.0,120999,Integer,Age started smoking in former smokers Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
810,2867-1.0,5067
811,2867-2.0,2674
812,2877-0.0,120999,Categorical (single),Type of tobacco previously smoked Uses data-coding 100351 comprises 5 Integer-valued members in a simple list.
813,2877-1.0,5067
814,2877-2.0,2674
815,2887-0.0,115501,Integer,Number of cigarettes previously smoked daily Uses data-coding 100353 comprises 2 Integer-valued members in a simple list.
816,2887-1.0,4770
817,2887-2.0,2534
818,2897-0.0,120999,Integer,Age stopped smoking Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
819,2897-1.0,5067
820,2897-2.0,2674
821,2907-0.0,120064,Categorical (single),Ever stopped smoking for 6+ months Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
822,2907-1.0,5067
823,2907-2.0,2674
824,2926-0.0,120064,Integer,Number of unsuccessful stop-smoking attempts Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
825,2926-1.0,5067
826,2926-2.0,2674
827,2936-0.0,120064,Categorical (single),Likelihood of resuming smoking Uses data-coding 100369 comprises 6 Integer-valued members in a simple list.
828,2936-1.0,5067
829,2936-2.0,2674
830,2946-0.0,114673,Integer,Father's age Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
831,2946-1.0,3114
832,2946-2.0,1772
833,2956-0.0,8845,Categorical (single),General pain for 3+ months Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
834,2956-1.0,218
835,2956-2.0,121
836,2966-0.0,134673,Integer,Age high blood pressure diagnosed Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
837,2966-1.0,5857
838,2966-2.0,2951
839,2976-0.0,25290,Integer,Age diabetes diagnosed Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
840,2976-1.0,1128
841,2976-2.0,559
842,2986-0.0,25314,Categorical (single),Started insulin within one year diagnosis of diabetes Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
843,2986-1.0,1129
844,2986-2.0,560
845,3005-0.0,47472,Categorical (single),Fracture resulting from simple fall Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
846,3005-1.0,1982
847,3005-2.0,947
848,3059-0.0,453823,Categorical (single),Result ranking Uses data-coding 22 comprises 3 Integer-valued members in a simple list.
849,3059-0.1,453546
850,3059-0.2,334038
851,3059-1.0,18107
852,3059-1.1,18106
853,3059-1.2,13379
854,3059-2.0,9897
855,3059-2.1,9891
856,3059-2.2,7457
857,3062-0.0,453823,Continuous,Forced vital capacity (FVC)
858,3062-0.1,453546
859,3062-0.2,334038
860,3062-1.0,18107
861,3062-1.1,18106
862,3062-1.2,13379
863,3062-2.0,9897
864,3062-2.1,9891
865,3062-2.2,7457
866,3063-0.0,453823,Continuous,Forced expiratory volume in 1-second (FEV1)
867,3063-0.1,453546
868,3063-0.2,334038
869,3063-1.0,18107
870,3063-1.1,18106
871,3063-1.2,13379
872,3063-2.0,9897
873,3063-2.1,9891
874,3063-2.2,7457
875,3064-0.0,453823,Integer,Peak expiratory flow (PEF)
876,3064-0.1,453546
877,3064-0.2,334038
878,3064-1.0,18107
879,3064-1.1,18106
880,3064-1.2,13379
881,3064-2.0,9897
882,3064-2.1,9891
883,3064-2.2,7457
884,3065-0.0,453823,Categorical (single),Ordering of blows Uses data-coding 23 comprises 3 Integer-valued members in a simple list.
885,3065-0.1,453546
886,3065-0.2,334038
887,3065-1.0,18107
888,3065-1.1,18106
889,3065-1.2,13379
890,3065-2.0,9897
891,3065-2.1,9891
892,3065-2.2,7457
893,3079-0.0,500926,Categorical (single),Pace-maker Uses data-coding 7 comprises 2 Integer-valued members in a simple list.
894,3079-1.0,20337
895,3079-2.0,11089
896,3088-0.0,500916,Categorical (single),Contra-indications for spirometry Uses data-coding 100267 comprises 3 Integer-valued members in a simple list.
897,3088-1.0,20337
898,3088-2.0,11089
899,3089-0.0,460135,Categorical (single),Caffeine drink within last hour Uses data-coding 7 comprises 2 Integer-valued members in a simple list.
900,3089-1.0,18137
901,3089-2.0,10175
902,3090-0.0,460135,Categorical (single),Used an inhaler for chest within last hour Uses data-coding 7 comprises 2 Integer-valued members in a simple list.
903,3090-1.0,18137
904,3090-2.0,10175
905,3137-0.0,453823,Integer,Number of measurements made
906,3137-1.0,18107
907,3137-2.0,9897
908,3140-0.0,272631,Categorical (single),Pregnant Uses data-coding 100267 comprises 3 Integer-valued members in a simple list.
909,3140-1.0,10401
910,3140-2.0,5733
911,3159-0.0,47597,Categorical (single),Smoked cigarette or pipe within last hour Uses data-coding 7 comprises 2 Integer-valued members in a simple list.
912,3159-1.0,804
913,3159-2.0,7241
914,3160-0.0,7356,Continuous,"Weight, manual entry"
915,3160-1.0,259
916,3160-2.0,168
917,3404-0.0,117032,Categorical (single),Neck/shoulder pain for 3+ months Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
918,3404-1.0,3736
919,3404-2.0,1908
920,3414-0.0,56307,Categorical (single),Hip pain for 3+ months Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
921,3414-1.0,2112
922,3414-2.0,1168
923,3426-0.0,50287,Categorical (single),Job involve night shift work Uses data-coding 100301 comprises 6 Integer-valued members in a simple list.
924,3426-1.0,1124
925,3426-2.0,698
926,3436-0.0,39254,Integer,Age started smoking in current smokers Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
927,3436-1.0,648
928,3436-2.0,296
929,3446-0.0,39254,Categorical (single),Type of tobacco currently smoked Uses data-coding 100351 comprises 5 Integer-valued members in a simple list.
930,3446-1.0,648
931,3446-2.0,296
932,3456-0.0,36494,Integer,Number of cigarettes currently smoked daily (current cigarette smokers) Uses data-coding 100355 comprises 3 Integer-valued members in a simple list.
933,3456-1.0,580
934,3456-2.0,268
935,3466-0.0,36128,Categorical (single),Time from waking to first cigarette Uses data-coding 100356 comprises 7 Integer-valued members in a simple list.
936,3466-1.0,580
937,3466-2.0,268
938,3476-0.0,36128,Categorical (single),Difficulty not smoking for 1 day Uses data-coding 100357 comprises 5 Integer-valued members in a simple list.
939,3476-1.0,580
940,3476-2.0,268
941,3486-0.0,39254,Categorical (single),Ever tried to stop smoking Uses data-coding 100358 comprises 4 Integer-valued members in a simple list.
942,3486-1.0,648
943,3486-2.0,296
944,3496-0.0,38852,Categorical (single),Wants to stop smoking Uses data-coding 100359 comprises 5 Integer-valued members in a simple list.
945,3496-1.0,648
946,3496-2.0,296
947,3506-0.0,39254,Categorical (single),Smoking compared to 10 years previous Uses data-coding 100360 comprises 4 Integer-valued members in a simple list.
948,3506-1.0,648
949,3506-2.0,296
950,3526-0.0,298512,Integer,Mother's age at death Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
951,3526-1.0,14389
952,3526-2.0,7718
953,3536-0.0,103955,Integer,Age started hormone-replacement therapy (HRT) Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
954,3536-1.0,4154
955,3536-2.0,2205
956,3546-0.0,103955,Integer,Age last used hormone-replacement therapy (HRT) Uses data-coding 100598 comprises 3 Integer-valued members in a simple list.
957,3546-1.0,4154
958,3546-2.0,2205
959,3571-0.0,130121,Categorical (single),Back pain for 3+ months Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
960,3571-1.0,4118
961,3571-2.0,2248
962,3581-0.0,165395,Integer,Age at menopause (last menstrual period) Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
963,3581-1.0,7716
964,3581-2.0,4298
965,3591-0.0,241808,Categorical (single),Ever had hysterectomy (womb removed) Uses data-coding 100599 comprises 4 Integer-valued members in a simple list.
966,3591-1.0,9176
967,3591-2.0,5051
968,3606-0.0,81036,Categorical (single),Chest pain or discomfort walking normally Uses data-coding 100563 comprises 4 Integer-valued members in a simple list.
969,3606-1.0,2643
970,3606-2.0,1167
971,3616-0.0,31917,Categorical (single),Chest pain due to walking ceases when standing still Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
972,3616-1.0,944
973,3616-2.0,429
974,3627-0.0,16001,Integer,Age angina diagnosed Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
975,3627-1.0,648
976,3627-2.0,245
977,3637-0.0,236153,Categorical (single),Frequency of other exercises in last 4 weeks Uses data-coding 100317 comprises 8 Integer-valued members in a simple list.
978,3637-1.0,10469
979,3637-2.0,5860
980,3647-0.0,236153,Categorical (single),Duration of other exercises Uses data-coding 100318 comprises 9 Integer-valued members in a simple list.
981,3647-1.0,10469
982,3647-2.0,5860
983,3659-0.0,44565,Integer,Year immigrated to UK (United Kingdom) Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
984,3659-1.0,927
985,3659-2.0,564
986,3669-0.0,15823,Integer,Lifetime number of same-sex sexual partners Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
987,3669-1.0,706
988,3669-2.0,412
989,3680-0.0,20517,Integer,Age when last ate meat Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
990,3680-1.0,1113
991,3680-2.0,628
992,3700-0.0,64094,Integer,Time since last menstrual period Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
993,3700-1.0,1047
994,3700-2.0,494
995,3710-0.0,64094,Integer,Length of menstrual cycle Uses data-coding 100582 comprises 3 Integer-valued members in a simple list.
996,3710-1.0,1047
997,3710-2.0,494
998,3720-0.0,76367,Categorical (single),Menstruating today Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
999,3720-1.0,1458
1000,3720-2.0,753
1001,3731-0.0,40661,Categorical (single),Former alcohol drinker Uses data-coding 100352 comprises 3 Integer-valued members in a simple list.
1002,3731-1.0,1363
1003,3731-2.0,721
1004,3741-0.0,43999,Categorical (single),Stomach/abdominal pain for 3+ months Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1005,3741-1.0,1183
1006,3741-2.0,564
1007,3751-0.0,65273,Categorical (single),Chest pain or discomfort when walking uphill or hurrying Uses data-coding 100564 comprises 4 Integer-valued members in a simple list.
1008,3751-1.0,2254
1009,3751-2.0,1016
1010,3761-0.0,115169,Integer,"Age hay fever, rhinitis or eczema diagnosed Uses data-coding 100291 comprises 2 Integer-valued members in a simple list."
1011,3761-1.0,4840
1012,3761-2.0,2618
1013,3773-0.0,108203,Categorical (single),Knee pain for 3+ months Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1014,3773-1.0,3947
1015,3773-2.0,2160
1016,3786-0.0,57706,Integer,Age asthma diagnosed Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1017,3786-1.0,2290
1018,3786-2.0,1232
1019,3799-0.0,102998,Categorical (single),Headaches for 3+ months Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1020,3799-1.0,2547
1021,3799-2.0,1416
1022,3809-0.0,66172,Integer,Time since last prostate specific antigen (PSA) test Uses data-coding 100569 comprises 3 Integer-valued members in a simple list.
1023,3809-1.0,4008
1024,3809-2.0,2208
1025,3829-0.0,87264,Integer,Number of stillbirths Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1026,3829-1.0,3068
1027,3829-2.0,1759
1028,3839-0.0,87264,Integer,Number of spontaneous miscarriages Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1029,3839-1.0,3068
1030,3839-2.0,1759
1031,3849-0.0,87264,Integer,Number of pregnancy terminations Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1032,3849-1.0,3068
1033,3849-2.0,1759
1034,3859-0.0,17975,Categorical (single),Reason former drinker stopped drinking alcohol Uses data-coding 100418 comprises 7 Integer-valued members in a simple list.
1035,3859-1.0,653
1036,3859-2.0,355
1037,3872-0.0,36477,Integer,Age of primiparous women at birth of child Uses data-coding 100586 comprises 2 Integer-valued members in a simple list.
1038,3872-1.0,1306
1039,3872-2.0,737
1040,3882-0.0,21775,Integer,Age at bilateral oophorectomy (both ovaries removed) Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1041,3882-1.0,921
1042,3882-2.0,520
1043,3894-0.0,11546,Integer,Age heart attack diagnosed Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1044,3894-1.0,517
1045,3894-2.0,224
1046,3912-0.0,7297,Categorical (single),Adopted father still alive Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1047,3912-1.0,267
1048,3912-2.0,177
1049,3942-0.0,7297,Categorical (single),Adopted mother still alive Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1050,3942-1.0,267
1051,3942-2.0,177
1052,3972-0.0,7297,Integer,Number of adopted brothers Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1053,3972-1.0,267
1054,3972-2.0,177
1055,3982-0.0,7297,Integer,Number of adopted sisters Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1056,3982-1.0,267
1057,3982-2.0,177
1058,3992-0.0,8317,Integer,Age emphysema/chronic bronchitis diagnosed Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1059,3992-1.0,258
1060,3992-2.0,132
1061,4012-0.0,9955,Integer,"Age deep-vein thrombosis (DVT, blood clot in leg) diagnosed Uses data-coding 100291 comprises 2 Integer-valued members in a simple list."
1062,4012-1.0,391
1063,4012-2.0,175
1064,4022-0.0,4119,Integer,Age pulmonary embolism (blood clot in lung) diagnosed Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1065,4022-1.0,164
1066,4022-2.0,72
1067,4041-0.0,10326,Categorical (single),Gestational diabetes only Uses data-coding 100617 comprises 5 Integer-valued members in a simple list.
1068,4041-1.0,407
1069,4041-2.0,210
1070,4056-0.0,7580,Integer,Age stroke diagnosed Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1071,4056-1.0,353
1072,4056-2.0,150
1073,4067-0.0,9345,Categorical (single),Facial pains for 3+ months Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1074,4067-1.0,258
1075,4067-2.0,128
1076,4079-0.0,468194,Integer,"Diastolic blood pressure, automated reading"
1077,4079-0.1,461410
1078,4079-1.0,20197
1079,4079-1.1,20205
1080,4079-2.0,10811
1081,4079-2.1,10758
1082,4080-0.0,468181,Integer,"Systolic blood pressure, automated reading"
1083,4080-0.1,461406
1084,4080-1.0,20191
1085,4080-1.1,20204
1086,4080-2.0,10811
1087,4080-2.1,10758
1088,4186-0.0,172843,Categorical (single),Stiffness method Uses data-coding 100263 comprises 4 Integer-valued members in a simple list.
1089,4186-1.0,20338
1090,4186-2.0,11075
1091,4194-0.0,170781,Integer,Pulse rate
1092,4194-1.0,20233
1093,4194-2.0,11012
1094,4195-0.0,170781,Integer,Pulse wave reflection index
1095,4195-1.0,20233
1096,4195-2.0,11012
1097,4196-0.0,170685,Integer,Pulse wave peak to peak time
1098,4196-1.0,20224
1099,4196-2.0,11001
1100,4205-0.0,170781,Curve,Pulse wave pressure versus time response curve
1101,4205-1.0,20233
1102,4207-0.0,161,Continuous,Pulse wave velocity (manual entry)
1103,4207-1.0,7
1104,4207-2.0,3
1105,4407-0.0,40842,Integer,Average monthly red wine intake Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1106,4407-1.0,4459
1107,4407-2.0,2480
1108,4418-0.0,40842,Integer,Average monthly champagne plus white wine intake Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1109,4418-1.0,4459
1110,4418-2.0,2480
1111,4429-0.0,40842,Integer,Average monthly beer plus cider intake Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1112,4429-1.0,4459
1113,4429-2.0,2480
1114,4440-0.0,40842,Integer,Average monthly spirits intake Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1115,4440-1.0,4459
1116,4440-2.0,2480
1117,4451-0.0,40842,Integer,Average monthly fortified wine intake Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1118,4451-1.0,4459
1119,4451-2.0,2480
1120,4462-0.0,40842,Integer,Average monthly intake of other alcoholic drinks Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1121,4462-1.0,4459
1122,4462-2.0,2480
1123,4501-0.0,169670,Categorical (single),Non-accidental death in close genetic family Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1124,4501-1.0,20116
1125,4501-2.0,10931
1126,4526-0.0,172734,Categorical (single),Happiness Uses data-coding 100478 comprises 8 Integer-valued members in a simple list.
1127,4526-1.0,20339
1128,4526-2.0,11037
1129,4537-0.0,172734,Categorical (single),Work/job satisfaction Uses data-coding 100479 comprises 9 Integer-valued members in a simple list.
1130,4537-1.0,20339
1131,4537-2.0,11037
1132,4548-0.0,172734,Categorical (single),Health satisfaction Uses data-coding 100478 comprises 8 Integer-valued members in a simple list.
1133,4548-1.0,20339
1134,4548-2.0,11037
1135,4559-0.0,172734,Categorical (single),Family relationship satisfaction Uses data-coding 100478 comprises 8 Integer-valued members in a simple list.
1136,4559-1.0,20339
1137,4559-2.0,11037
1138,4570-0.0,172734,Categorical (single),Friendships satisfaction Uses data-coding 100478 comprises 8 Integer-valued members in a simple list.
1139,4570-1.0,20339
1140,4570-2.0,11037
1141,4581-0.0,172734,Categorical (single),Financial situation satisfaction Uses data-coding 100478 comprises 8 Integer-valued members in a simple list.
1142,4581-1.0,20339
1143,4581-2.0,11037
1144,4598-0.0,172734,Categorical (single),Ever depressed for a whole week Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1145,4598-1.0,20339
1146,4598-2.0,11037
1147,4609-0.0,89401,Integer,Longest period of depression Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1148,4609-1.0,10110
1149,4609-2.0,5496
1150,4620-0.0,89401,Integer,Number of depression episodes Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1151,4620-1.0,10110
1152,4620-2.0,5496
1153,4631-0.0,172734,Categorical (single),Ever unenthusiastic/disinterested for a whole week Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1154,4631-1.0,20339
1155,4631-2.0,11037
1156,4642-0.0,172734,Categorical (single),Ever manic/hyper for 2 days Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1157,4642-1.0,20339
1158,4642-2.0,11037
1159,4653-0.0,172734,Categorical (single),Ever highly irritable/argumentative for 2 days Uses data-coding 100349 comprises 4 Integer-valued members in a simple list.
1160,4653-1.0,20339
1161,4653-2.0,11037
1162,4674-0.0,172734,Categorical (single),Private healthcare Uses data-coding 100511 comprises 6 Integer-valued members in a simple list.
1163,4674-1.0,20339
1164,4674-2.0,11037
1165,4689-0.0,2851,Integer,Age glaucoma diagnosed Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1166,4689-1.0,524
1167,4689-2.0,241
1168,4700-0.0,7780,Integer,Age cataract diagnosed Uses data-coding 100291 comprises 2 Integer-valued members in a simple list.
1169,4700-1.0,1742
1170,4700-2.0,1071
